NAME,TYPE,SUBSCRIPTION,RESOURCE GROUP,LOCATION,STATUS,OPERATING SYSTEM,SIZE,OS LICENSING BENEFIT,PRIVATE IP ADDRESS,DISKS,VM GENERATION,IMAGE PLAN,TAGS,RESOURCE LINK
"azeu1dcspdb01","Virtual machine","C-SAP-NONPROD-01","rg-eu1-dev-csp","East US","Running","Linux","Standard_E20ds_v4","Azure Hybrid Benefit for Redhat","10.115.34.86","8","V2"," -","{""application"":""HSN_CSP"",""technical_contact"":""Update Required"",""environment_type"":""NONPROD"",""request_number"":""MIGRATION"",""cost_center"":""9392366018"",""billing_status"":""BILLED"",""Delivery_Manager"":""scott.traverse@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""RHEL 8.2"",""business_owner"":""Brandon.Golden@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""high_availability"":""NON-HA"",""application_role"":""DB"",""release"":""R3W2"",""RI_Purchased_SKU"":""Standard_E20ds_v4"",""SOC2"":"""",""RI_Purchased"":""YES""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/rg-eu1-dev-csp/providers/Microsoft.Compute/virtualMachines/azeu1dcspdb01"
"azeu1dcsrap01","Virtual machine","C-SAP-NONPROD-01","rg-eu1-dev-csr","East US","Running","Linux","Standard_E8ds_v4","Azure Hybrid Benefit for Redhat","10.115.32.97","2","V2"," -","{""application"":""CSR"",""technical_contact"":""Update Required"",""environment_type"":""NONPROD"",""request_number"":""MIGRATION"",""cost_center"":""9392366018"",""billing_status"":""BILLED"",""Delivery_Manager"":""scott.traverse@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""RHEL 8.2"",""business_owner"":""Brandon.Golden@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""high_availability"":""NON-HA"",""application_role"":""APP"",""release"":""R3W2"",""SOC2"":""""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/rg-eu1-dev-csr/providers/Microsoft.Compute/virtualMachines/azeu1dcsrap01"
"azeu1dcsrdb01","Virtual machine","C-SAP-NONPROD-01","rg-eu1-dev-csr","East US","Running","Linux","Standard_E16ds_v4","Azure Hybrid Benefit for Redhat","10.115.34.76","8","V2"," -","{""application"":""CSR"",""technical_contact"":""Update Required"",""environment_type"":""NONPROD"",""request_number"":""MIGRATION"",""cost_center"":""9392366018"",""billing_status"":""BILLED"",""Delivery_Manager"":""scott.traverse@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""RHEL 8.2"",""business_owner"":""Brandon.Golden@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""high_availability"":""NON-HA"",""application_role"":""DB"",""release"":""R3W2"",""RI_Purchased_SKU"":""Standard_E20ds_v4"",""SOC2"":"""",""RI_Purchased"":""YES""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/rg-eu1-dev-csr/providers/Microsoft.Compute/virtualMachines/azeu1dcsrdb01"
"azeu1dlamap01","Virtual machine","C-SAP-NONPROD-01","rg-eu1-dev-lam","East US","Running","Linux","Standard_E4as_v4","Azure Hybrid Benefit for Redhat","10.115.32.16","2","V2"," -","{""application"":""LAM"",""technical_contact"":""dl_sapbasis@halliburton.com"",""environment_type"":""NONPROD"",""request_number"":""MIGRATION"",""cost_center"":""1002362096"",""billing_status"":""BILLED"",""Delivery_Manager"":""Satyam.Ravula@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""RHEL 8.2 "",""business_owner"":""Roy.Abuel@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""high_availability"":""NON-HA"",""application_role"":""APP"",""release"":""R1W1"",""RI_Purchased_SKU"":""Standard_D8ds_v4"",""RI_Purchased"":""YES""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/rg-eu1-dev-lam/providers/Microsoft.Compute/virtualMachines/azeu1dlamap01"
"azeu1dlamdb01","Virtual machine","C-SAP-NONPROD-01","rg-eu1-dev-lam","East US","Running","Linux","Standard_M32ts","Azure Hybrid Benefit for Redhat","10.115.34.16","8","V2"," -","{""application"":""LAM"",""technical_contact"":""dl_sapbasis@halliburton.com"",""environment_type"":""NONPROD"",""request_number"":""MIGRATION"",""cost_center"":""1002362096"",""billing_status"":""BILLED"",""Delivery_Manager"":""Satyam.Ravula@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""RHEL 8.2"",""business_owner"":""Roy.Abuel@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""high_availability"":""NON-HA"",""application_role"":""DB"",""release"":""R1W1"",""RI_Purchased_SKU"":""Standard_M32ts"",""RI_Purchased"":""YES""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/rg-eu1-dev-lam/providers/Microsoft.Compute/virtualMachines/azeu1dlamdb01"
"azeu1dlrsap01","Virtual machine","C-SAP-NONPROD-01","rg-eu1-dev-lrs","East US","Running","Linux","Standard_E4ds_v4","Azure Hybrid Benefit for Redhat","10.115.32.44","4","V2"," -","{""application"":""LRS"",""technical_contact"":""dl_sapbasis@halliburton.com"",""environment_type"":""NONPROD"",""request_number"":""MIGRATION"",""cost_center"":""1002362096"",""billing_status"":""Billed"",""Delivery_Manager"":""Satyam.Ravula@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""RHEL 8.2"",""business_owner"":""Roy.Abuel@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""high_availability"":""NON-HA"",""application_role"":""APP"",""release"":""R2W1"",""RI_Purchased_SKU"":""Standard_E8ds_v4"",""RI_Purchased"":""YES""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/rg-eu1-dev-lrs/providers/Microsoft.Compute/virtualMachines/azeu1dlrsap01"
"azeu1dvc1ap02","Virtual machine","C-SAP-NONPROD-01","C-SAP-NONPROD-GI-EU-RG","East US","Running","Linux","Standard_L8as_v3","Azure Hybrid Benefit for Redhat","10.115.35.161","2","V2"," -","{""application"":""Golden Image"",""technical_contact"":""satyam.ravula@halliburton.com"",""environment_type"":""NONPROD"",""request_number"":""MIGRATION"",""cost_center"":""1002361406"",""psl"":""vertex cc""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/C-SAP-NONPROD-GI-EU-RG/providers/Microsoft.Compute/virtualMachines/azeu1dvc1ap02"
"azeu1dvd3ap01","Virtual machine","C-SAP-NONPROD-01","rg-eu1-dev-no-vtx-vd3","East US","Running","Linux","Standard_D8ds_v4","Azure Hybrid Benefit for Redhat","10.115.33.39","3","V2"," -","{""application"":""VD3"",""environment_type"":""NONPROD"",""technical_contact"":""Update Required"",""request_number"":""VERTEX-N+1"",""cost_center"":""1002361406"",""billing_status"":""BILLED"",""Delivery_Manager"":""michael.haigh@halliburton.com"",""business_owner"":""Michael.Haigh@Halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""RHEL 8.2"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""high_availability"":""NON-HA"",""application_role"":""APP"",""release"":""no-vtx"",""SOC2"":""""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/rg-eu1-dev-no-vtx-vd3/providers/Microsoft.Compute/virtualMachines/azeu1dvd3ap01"
"azeu1dvd4ap01","Virtual machine","C-SAP-NONPROD-01","c-sap-nonprod-gi-eu-rg","East US","Running","Linux","Standard_L8as_v3","Azure Hybrid Benefit for Redhat","10.115.35.152","2","V2"," -","{""application"":""Golden Image"",""environment_type"":""NONPROD"",""technical_contact"":""satyam.ravula@halliburton.com , Alex Decker"",""request_number"":""MIGRATION"",""cost_center"":""  ITGNGITSVRTX"",""psl"":""Vertex""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/c-sap-nonprod-gi-eu-rg/providers/Microsoft.Compute/virtualMachines/azeu1dvd4ap01"
"azeu1dvd4ap03","Virtual machine","C-SAP-NONPROD-01","C-SAP-NONPROD-GI-EU-RG","East US","Running","Linux","Standard_L8as_v3","Azure Hybrid Benefit for Redhat","10.115.35.159","2","V2"," -","{""application"":""Golden Image"",""technical_contact"":"" satyam.ravula@halliburton.com"",""environment_type"":""NONPROD"",""request_number"":""MIGRATION"",""cost_center"":""1002361406"",""psl"":""vertex cc""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/C-SAP-NONPROD-GI-EU-RG/providers/Microsoft.Compute/virtualMachines/azeu1dvd4ap03"
"azeu1dvqoap01","Virtual machine","C-SAP-NONPROD-01","rg-eu1-qa-no-vtx-vqo","East US","Running","Linux","Standard_D8ds_v4","Azure Hybrid Benefit for Redhat","10.115.33.43","3","V2","82sapha-gen2","{""application"":""VQO"",""technical_contact"":""Update Required"",""environment_type"":""NONPROD"",""request_number"":""VERTEX-N+1"",""cost_center"":""1002361406"",""billing_status"":""BILLED"",""Delivery_Manager"":""michael.haigh@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""RHEL 8.2"",""business_owner"":""Michael.Haigh@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""high_availability"":""NON-HA"",""application_role"":""APP"",""release"":""no-vtx"",""SOC2"":""""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/rg-eu1-qa-no-vtx-vqo/providers/Microsoft.Compute/virtualMachines/azeu1dvqoap01"
"azeu1ninfsr03","Virtual machine","C-SAP-NONPROD-01","c-sap-eus-nonprod-01-int-networking-rg","East US","Running","Linux","Standard_D4ds_v4","Not enabled","10.115.33.138","1","V1"," -","{""application"":""ITInfrastructure"",""environment_type"":""NONPROD"",""technical_contact"":"" satyam.ravula@halliburton.com"",""request_number"":""MIGRATION"",""cost_center"":""ITAPEAZURECASUPP"",""psl"":""SAP""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/c-sap-eus-nonprod-01-int-networking-rg/providers/Microsoft.Compute/virtualMachines/azeu1ninfsr03"
"azeu1osmhap01","Virtual machine","C-SAP-NONPROD-01","C-SAP-EUS-NONPROD-01-INT-Networking-RG","East US","Running","Linux","Standard_D8ds_v4","Not enabled","10.115.32.13","2","V1"," -","{""application"":""OSMH"",""technical_contact"":""ajoy.nandi@halliburton.com"",""environment_type"":""NONPROD"",""request_number"":""MIGRATION"",""cost_center"":""1002362096"",""psl"":""SAP""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/C-SAP-EUS-NONPROD-01-INT-Networking-RG/providers/Microsoft.Compute/virtualMachines/azeu1osmhap01"
"azeu1parpap01","Virtual machine","C-SAP-PROD-01","RG-EU1-PRD-ARP","East US","Running","Linux","Standard_D8ds_v4","Azure Hybrid Benefit for Redhat","10.115.38.209","2","V2"," -","{""application"":""ARP"",""environment_type"":""PROD"",""technical_contact"":""dl_sapbasis@halliburton.com"",""cost_center"":""1002311689"",""request_number"":""MIGRATION"",""billing_status"":""BILLED"",""Delivery_Manager"":""scott.traverse@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""RHEL 8.2"",""business_owner"":""Roy.Abuel@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""application_role"":""APP"",""high_availability"":""HA"",""release"":""R4W5"",""SOC2"":""""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/RG-EU1-PRD-ARP/providers/Microsoft.Compute/virtualMachines/azeu1parpap01"
"azeu1parpap02","Virtual machine","C-SAP-PROD-01","RG-EU1-PRD-ARP","East US","Running","Linux","Standard_D8ds_v4","Azure Hybrid Benefit for Redhat","10.115.38.211","2","V2"," -","{""application"":""ARP"",""environment_type"":""PROD"",""technical_contact"":""dl_sapbasis@halliburton.com"",""cost_center"":""1002311689"",""request_number"":""MIGRATION"",""billing_status"":""BILLED"",""Delivery_Manager"":""scott.traverse@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""RHEL 8.2"",""business_owner"":""Roy.Abuel@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""application_role"":""APP"",""high_availability"":""HA"",""release"":""R4W5"",""SOC2"":""""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/RG-EU1-PRD-ARP/providers/Microsoft.Compute/virtualMachines/azeu1parpap02"
"azeu1pbspap01","Virtual machine","C-SAP-PROD-01","RG-EU1-PRD-BSP","East US","Running","Windows","Standard_D8ds_v4","Azure Hybrid Benefit for Windows","10.115.36.7","2","V1"," -","{""environment_type"":""PROD"",""application"":""BSP"",""cost_center"":""1002560525"",""business_owner"":""Vicki.Thomas@Halliburton.com"",""technical_owner"":""satyam.ravula@halliburton.com"",""technical_contact"":""satyam.ravula@halliburton.com;DL_SAPBasis@halliburton.com;DL_ERP_Unix@halliburton.com;hal.sdm@accenture.com;Vicki.Thomas@halliburton.com;Vicki.Thomas@halliburton.com;"",""request_number"":""MIGRATION"",""Delivery_Manager"":""michael.haigh@halliburton.com"",""operating_system_version"":""WIN 2019"",""migration_strategy"":""SAP"",""migration_approach"":""REBUILD"",""high_availability"":""NON-HA"",""application_role"":""APP"",""billing_status"":""BILLED"",""release"":""R1W3"",""psl"":""Development and Support"",""RI_Purchased"":""YES"",""RI_Purchased_SKU"":""Standard_D8ds_v4""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/RG-EU1-PRD-BSP/providers/Microsoft.Compute/virtualMachines/AZEU1PBSPAP01"
"azeu1pbspdb01","Virtual machine","C-SAP-PROD-01","RG-EU1-PRD-BSP","East US","Running","Linux","Standard_M32ts","Azure Hybrid Benefit for Redhat","10.115.37.7","2","V2","82sapha-gen2","{""application"":""BSP"",""environment_type"":""PROD"",""technical_contact"":""dl_sapbasis@halliburton.com"",""cost_center"":""1002560525"",""request_number"":""MIGRATION"",""billing_status"":""BILLED"",""Delivery_Manager"":""michael.haigh@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""RHEL 8.2"",""business_owner"":""Vicki.Thomas@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""application_role"":""DB"",""high_availability"":""HA"",""release"":""R1W3"",""RI_Purchased_SKU"":""Standard_M32ts"",""RI_Purchased"":""YES""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/RG-EU1-PRD-BSP/providers/Microsoft.Compute/virtualMachines/azeu1pbspdb01"
"azeu1pbspdb02","Virtual machine","C-SAP-PROD-01","RG-EU1-PRD-BSP","East US","Running","Linux","Standard_M32ts","Azure Hybrid Benefit for Redhat","10.115.37.9","2","V2","82sapha-gen2","{""application"":""BSP"",""environment_type"":""PROD"",""technical_contact"":""dl_sapbasis@halliburton.com"",""cost_center"":""1002560525"",""request_number"":""MIGRATION"",""billing_status"":""BILLED"",""Delivery_Manager"":""michael.haigh@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""RHEL 8.2"",""business_owner"":""Vicki.Thomas@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""application_role"":""DB"",""high_availability"":""HA"",""release"":""R1W3"",""RI_Purchased_SKU"":""Standard_M32ts"",""RI_Purchased"":""YES""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/RG-EU1-PRD-BSP/providers/Microsoft.Compute/virtualMachines/azeu1pbspdb02"
"azeu1pclnap01","Virtual machine","C-SAP-PROD-01","RG-EU1-PRD-CLN","East US","Running","Windows","Standard_D8ds_v4","Azure Hybrid Benefit for Windows","10.115.36.20","3","V1"," -","{""environment_type"":""PROD"",""application"":""CLN"",""cost_center"":""1002371585"",""business_owner"":""Roy.Abuel@Halliburton.com"",""technical_owner"":""satyam.ravula@halliburton.com"",""technical_contact"":""satyam.ravula@halliburton.com;DL_SAPBasis@halliburton.com;DL_ERP_Unix@halliburton.com;hal.sdm@accenture.com;Sudershan.Muthu@halliburton.com;Sudershan.Muthu@halliburton.com;"",""request_number"":""MIGRATION"",""Delivery_Manager"":""rob.trevino@halliburton.com"",""operating_system_version"":""WIN 2019"",""migration_strategy"":""NON-SAP"",""migration_approach"":""REBUILD"",""high_availability"":""NON-HA"",""application_role"":""APP"",""billing_status"":""BILLED"",""release"":""R4W5"",""psl"":""Development and Support""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/RG-EU1-PRD-CLN/providers/Microsoft.Compute/virtualMachines/AZEU1PCLNAP01"
"azeu1pediap01","Virtual machine","C-SAP-PROD-01","RG-EU1-PRD-EDI","East US","Running","Windows","Standard_D32as_v4","Azure Hybrid Benefit for Windows","10.115.36.47","2","V1"," -","{""application"":""EDI"",""environment_type"":""PROD"",""technical_contact"":""satyam.ravula@halliburton.com;hal.sdm@accenture.com;Mat.West@Halliburton.com;"",""cost_center"":""1002560514"",""request_number"":""MIGRATION"",""billing_status"":""Billed"",""Delivery_Manager"":""michael.haigh@halliburton.com"",""psl"":""Development and Support"",""technical_owner"":""satyam.ravula@halliburton.com;Mat.West@Halliburton.com"",""operating_system_version"":""WIN 2019"",""business_owner"":""Monique.Clarkson@Halliburton.com; Ricky.Sanders@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""application_role"":""APP"",""high_availability"":""HA"",""release"":""R1W3"",""RI_Purchased_SKU"":""Standard_D8ds_v4"",""RI_Purchased"":""YES""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/RG-EU1-PRD-EDI/providers/Microsoft.Compute/virtualMachines/azeu1pediap01"
"azeu1pedidb01","Virtual machine","C-SAP-PROD-01","RG-EU1-PRD-EDI","East US","Running","Windows","Standard_E8ds_v4","Azure Hybrid Benefit for Windows","10.115.37.12","6","V1"," -","{""application"":""EDI"",""environment_type"":""PROD"",""technical_contact"":""satyam.ravula@halliburton.com;hal.sdm@accenture.com;Mat.West@Halliburton.com;"",""cost_center"":""1002560514"",""request_number"":""MIGRATION"",""billing_status"":""Billed"",""Delivery_Manager"":""michael.haigh@halliburton.com"",""psl"":""Development and Support"",""technical_owner"":""satyam.ravula@halliburton.com;DL_ESG_CBS_DBA_SQL@halliburton.com"",""operating_system_version"":""WIN 2019"",""business_owner"":""Monique.Clarkson@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""application_role"":""DB"",""high_availability"":""HA"",""release"":""R1W3"",""RI_Purchased_SKU"":""Standard_D8ds_v4"",""RI_Purchased"":""YES""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/RG-EU1-PRD-EDI/providers/Microsoft.Compute/virtualMachines/azeu1pedidb01"
